"","Store","IsHoliday","Weekly_Sales","Temperature","Fuel_Price","CPI","Unemployment","Type","Size","week_of_year","month_of_year","year"
"3120",22,FALSE,12101.15,51.42,4.023,141.9596595,7.671,"B",119557,17,4,2012
"3121",22,FALSE,11762.65,50.75,3.991,142.0177929,7.671,"B",119557,18,5,2012
"3122",22,FALSE,13228.82,56.72,3.947,142.0759262,7.671,"B",119557,19,5,2012
"3123",22,FALSE,11924.36,61.9,3.899,142.0970115,7.671,"B",119557,20,5,2012
"3124",22,FALSE,13108.89,62.39,3.85,142.1032776,7.671,"B",119557,21,5,2012
"3125",22,FALSE,12063.4,70.01,3.798,142.1095438,7.671,"B",119557,22,6,2012
"3126",22,FALSE,12389.36,61.71,3.746,142.1158099,7.671,"B",119557,23,6,2012
"3127",22,FALSE,12758.23,66.56,3.683,142.1292548,7.671,"B",119557,24,6,2012
"3128",22,FALSE,12198.82,70.61,3.629,142.1606464,7.671,"B",119557,25,6,2012
"3129",22,FALSE,11587.98,70.99,3.577,142.1920381,7.671,"B",119557,26,6,2012
"3130",22,FALSE,10927.7,77.41,3.538,142.2234298,7.753,"B",119557,27,7,2012
"3131",22,FALSE,11617.41,75.81,3.561,142.2548214,7.753,"B",119557,28,7,2012
"3132",22,FALSE,11746.42,76.57,3.61,142.2337569,7.753,"B",119557,29,7,2012
"3133",22,FALSE,11313.97,73.52,3.701,142.2126924,7.753,"B",119557,30,7,2012
"3134",22,FALSE,11809.4,72.99,3.698,142.1916279,7.753,"B",119557,31,8,2012
"3135",22,FALSE,11847.08,76.74,3.772,142.1705634,7.753,"B",119557,32,8,2012
"3136",22,FALSE,11076.39,74.92,3.84,142.2157385,7.753,"B",119557,33,8,2012
"3137",22,FALSE,10977.72,70.42,3.874,142.3105933,7.753,"B",119557,34,8,2012
"3138",22,FALSE,10561.66,71.93,3.884,142.4054482,7.753,"B",119557,35,8,2012
"3139",22,TRUE,13425.72,73.3,3.921,142.500303,7.753,"B",119557,36,9,2012
"3140",22,FALSE,14751.06,66.42,3.988,142.5938833,7.753,"B",119557,37,9,2012
"3141",22,FALSE,15129.33,63.38,4.056,142.6798167,7.753,"B",119557,38,9,2012
"3142",22,FALSE,16595.53,62.17,4.018,142.76575,7.753,"B",119557,39,9,2012
"3143",22,FALSE,18471.82,62.09,4.027,142.8516833,7.543,"B",119557,40,10,2012
"3144",22,FALSE,22599.14,54.18,4.029,142.9376167,7.543,"B",119557,41,10,2012
"3145",22,FALSE,27092.03,55.28,4,142.8633629,7.543,"B",119557,42,10,2012
"3146",22,FALSE,38973,57.58,3.917,142.7624113,7.543,"B",119557,43,10,2012
"3147",23,FALSE,32452.79,15.25,2.788,131.5279032,5.892,"B",114533,6,2,2010
"3148",23,TRUE,50360.71,18.75,2.771,131.5866129,5.892,"B",114533,7,2,2010
"3149",23,FALSE,28504.7,26.7,2.747,131.637,5.892,"B",114533,8,2,2010
"3150",23,FALSE,23033.73,32.68,2.753,131.686,5.892,"B",114533,9,2,2010
"3151",23,FALSE,29662.3,33.15,2.766,131.735,5.892,"B",114533,10,3,2010
"3152",23,FALSE,33445.02,36.07,2.805,131.784,5.892,"B",114533,11,3,2010
"3153",23,FALSE,32835.67,43.01,2.834,131.8242903,5.892,"B",114533,12,3,2010
"3154",23,FALSE,42763.12,38.59,2.831,131.863129,5.892,"B",114533,13,3,2010
"3155",23,FALSE,112577.06,40.5,2.826,131.9019677,5.435,"B",114533,14,4,2010
"3156",23,FALSE,35152.11,56.82,2.849,131.9408065,5.435,"B",114533,15,4,2010
"3157",23,FALSE,21808.82,44.25,2.885,131.9809,5.435,"B",114533,16,4,2010
"3158",23,FALSE,22586.32,46.4,2.895,132.0226667,5.435,"B",114533,17,4,2010
"3159",23,FALSE,21999.42,45.47,2.935,132.0644333,5.435,"B",114533,18,4,2010
"3160",23,FALSE,24490.83,61.04,2.981,132.1062,5.435,"B",114533,19,5,2010
"3161",23,FALSE,26328.78,45.33,2.983,132.152129,5.435,"B",114533,20,5,2010
"3162",23,FALSE,24172.09,57.94,2.961,132.2230323,5.435,"B",114533,21,5,2010
"3163",23,FALSE,24620.96,69.26,2.906,132.2939355,5.435,"B",114533,22,5,2010
"3164",23,FALSE,24627.71,64.94,2.857,132.3648387,5.435,"B",114533,23,6,2010
"3165",23,FALSE,25365.21,58.35,2.83,132.4357419,5.435,"B",114533,24,6,2010
"3166",23,FALSE,26814.4,60.29,2.805,132.4733333,5.435,"B",114533,25,6,2010
"3167",23,FALSE,23550.61,69.83,2.81,132.4976,5.435,"B",114533,26,6,2010
"3168",23,FALSE,30062.8,64.76,2.815,132.5218667,5.326,"B",114533,27,7,2010
"3169",23,FALSE,19652.86,77.16,2.806,132.5461333,5.326,"B",114533,28,7,2010
"3170",23,FALSE,25879.24,73.94,2.796,132.5667742,5.326,"B",114533,29,7,2010
"3171",23,FALSE,23931.39,70.2,2.784,132.5825806,5.326,"B",114533,30,7,2010
"3172",23,FALSE,22542.45,69.71,2.792,132.5983871,5.326,"B",114533,31,7,2010
"3173",23,FALSE,24751.15,70.03,2.792,132.6141935,5.326,"B",114533,32,8,2010
"3174",23,FALSE,25806.32,67.43,2.81,132.63,5.326,"B",114533,33,8,2010
"3175",23,FALSE,25113.16,68.65,2.796,132.6616129,5.326,"B",114533,34,8,2010
"3176",23,FALSE,25563.71,63.25,2.77,132.6932258,5.326,"B",114533,35,8,2010
"3177",23,FALSE,25411.88,72.91,2.735,132.7248387,5.326,"B",114533,36,9,2010
"3178",23,TRUE,28617.2,63.21,2.717,132.7564516,5.326,"B",114533,37,9,2010
"3179",23,FALSE,28454.77,55.3,2.716,132.7670667,5.326,"B",114533,38,9,2010
"3180",23,FALSE,25118.4,57.75,2.718,132.7619333,5.326,"B",114533,39,9,2010
"3181",23,FALSE,26639.49,62.07,2.717,132.7568,5.287,"B",114533,40,10,2010
"3182",23,FALSE,31218.32,50.75,2.776,132.7516667,5.287,"B",114533,41,10,2010
"3183",23,FALSE,38887.87,45.55,2.878,132.7633548,5.287,"B",114533,42,10,2010
"3184",23,FALSE,49615.02,43.19,2.919,132.8170968,5.287,"B",114533,43,10,2010
"3185",23,FALSE,62570.66,48.68,2.938,132.8708387,5.287,"B",114533,44,10,2010
"3186",23,FALSE,40480.26,36.6,2.938,132.9245806,5.287,"B",114533,45,11,2010
"3187",23,FALSE,24367.79,35.59,2.961,132.9783226,5.287,"B",114533,46,11,2010
"3188",23,FALSE,26789.13,41.66,3.03,132.9172,5.287,"B",114533,47,11,2010
"3189",23,TRUE,31584.1,34.95,3.07,132.8369333,5.287,"B",114533,48,11,2010
"3190",23,FALSE,38643.86,34.3,3.065,132.7566667,5.287,"B",114533,49,12,2010
"3191",23,FALSE,54543.65,20.12,3.132,132.6764,5.287,"B",114533,50,12,2010
"3192",23,FALSE,79924.38,23.05,3.139,132.6804516,5.287,"B",114533,51,12,2010
"3193",23,FALSE,105559.48,22.96,3.15,132.7477419,5.287,"B",114533,52,12,2010
"3194",23,TRUE,20041.74,19.05,3.177,132.8150323,5.287,"B",114533,53,12,2010
"3195",23,FALSE,16715.69,27.81,3.193,132.8823226,5.114,"B",114533,1,1,2011
"3196",23,FALSE,17423.16,18.2,3.215,132.9510645,5.114,"B",114533,2,1,2011
"3197",23,FALSE,21415.71,15.58,3.232,133.0285161,5.114,"B",114533,3,1,2011
"3198",23,FALSE,22234.76,10.91,3.243,133.1059677,5.114,"B",114533,4,1,2011
"3199",23,FALSE,26869.74,14.5,3.24,133.1834194,5.114,"B",114533,5,2,2011
"3200",23,TRUE,43500.89,21.52,3.255,133.260871,5.114,"B",114533,6,2,2011
"3201",23,FALSE,41773.63,26.6,3.263,133.3701429,5.114,"B",114533,7,2,2011
"3202",23,FALSE,21667.28,17,3.281,133.4921429,5.114,"B",114533,8,2,2011
"3203",23,FALSE,24331.71,20.67,3.437,133.6141429,5.114,"B",114533,9,3,2011
"3204",23,FALSE,21008.97,29.36,3.6,133.7361429,5.114,"B",114533,10,3,2011
"3205",23,FALSE,24772.35,37.28,3.634,133.8492258,5.114,"B",114533,11,3,2011
"3206",23,FALSE,24107.49,29.11,3.624,133.9587419,5.114,"B",114533,12,3,2011
"3207",23,FALSE,26797.13,29.44,3.638,134.0682581,4.781,"B",114533,13,4,2011
"3208",23,FALSE,37220.41,36.74,3.72,134.1777742,4.781,"B",114533,14,4,2011
"3209",23,FALSE,51884.37,45.51,3.823,134.2784667,4.781,"B",114533,15,4,2011
"3210",23,FALSE,104542.27,39.62,3.919,134.3571,4.781,"B",114533,16,4,2011
"3211",23,FALSE,44779.08,54.2,3.988,134.4357333,4.781,"B",114533,17,4,2011
"3212",23,FALSE,20926.14,50.07,4.078,134.5143667,4.781,"B",114533,18,5,2011
"3213",23,FALSE,19936,55.12,4.095,134.593,4.781,"B",114533,19,5,2011
"3214",23,FALSE,20972.16,56.67,4.101,134.6803871,4.781,"B",114533,20,5,2011
"3215",23,FALSE,21853.57,63.27,4.034,134.7677742,4.781,"B",114533,21,5,2011
"3216",23,FALSE,20516.54,67.21,3.973,134.8551613,4.781,"B",114533,22,6,2011
"3217",23,FALSE,21333.81,65.23,3.924,134.9425484,4.781,"B",114533,23,6,2011
"3218",23,FALSE,23031.85,61.06,3.873,135.0837333,4.781,"B",114533,24,6,2011
"3219",23,FALSE,23254.79,63.8,3.851,135.2652667,4.781,"B",114533,25,6,2011
"3220",23,FALSE,26193.1,65.65,3.815,135.4468,4.584,"B",114533,26,7,2011
"3221",23,FALSE,21501.23,69.92,3.784,135.6283333,4.584,"B",114533,27,7,2011
"3222",23,FALSE,22895.88,69.8,3.827,135.7837419,4.584,"B",114533,28,7,2011
"3223",23,FALSE,24103.36,76.74,3.882,135.8738387,4.584,"B",114533,29,7,2011
"3224",23,FALSE,26240.48,69.55,3.898,135.9639355,4.584,"B",114533,30,7,2011
"3225",23,FALSE,24767.89,69.53,3.903,136.0540323,4.584,"B",114533,31,8,2011
"3226",23,FALSE,23885.64,69.86,3.88,136.144129,4.584,"B",114533,32,8,2011
"3227",23,FALSE,23779.88,67.09,3.82,136.183129,4.584,"B",114533,33,8,2011
"3228",23,FALSE,25240,67.04,3.796,136.2136129,4.584,"B",114533,34,8,2011
"3229",23,FALSE,24343.48,65.33,3.784,136.2440968,4.584,"B",114533,35,9,2011
"3230",23,TRUE,26184.96,66.04,3.809,136.2745806,4.584,"B",114533,36,9,2011
"3231",23,FALSE,25064.03,60.52,3.809,136.3145,4.584,"B",114533,37,9,2011
"3232",23,FALSE,28029,57.14,3.758,136.367,4.584,"B",114533,38,9,2011
"3233",23,FALSE,27494.7,64.76,3.684,136.4195,4.584,"B",114533,39,9,2011
"3234",23,FALSE,33732.46,49,3.633,136.472,4.42,"B",114533,40,10,2011
"3235",23,FALSE,37836.35,56.79,3.583,136.5150968,4.42,"B",114533,41,10,2011
"3236",23,FALSE,50104.11,52.12,3.618,136.5017742,4.42,"B",114533,42,10,2011
"3237",23,FALSE,67942.29,42.57,3.604,136.4884516,4.42,"B",114533,43,10,2011
"3238",23,FALSE,56787.53,39.18,3.586,136.475129,4.42,"B",114533,44,11,2011
"3239",23,FALSE,23264.18,44.04,3.57,136.4618065,4.42,"B",114533,45,11,2011
"3240",23,FALSE,25364.31,45.48,3.571,136.4666667,4.42,"B",114533,46,11,2011
"3241",23,TRUE,30598.41,35.23,3.536,136.4788,4.42,"B",114533,47,11,2011
"3242",23,FALSE,40367.79,43.6,3.501,136.4909333,4.42,"B",114533,48,12,2011
"3243",23,FALSE,55582.35,36.4,3.47,136.5030667,4.42,"B",114533,49,12,2011
"3244",23,FALSE,90760.62,32.99,3.445,136.5335161,4.42,"B",114533,50,12,2011
"3245",23,FALSE,114300.64,27.8,3.413,136.5883871,4.42,"B",114533,51,12,2011
"3246",23,TRUE,30938.99,22.3,3.402,136.6432581,4.42,"B",114533,52,12,2011
"3247",23,FALSE,20432.19,24.29,3.439,136.698129,4.261,"B",114533,1,1,2012
"3248",23,FALSE,19677.98,28.49,3.523,136.753,4.261,"B",114533,2,1,2012
"3249",23,FALSE,22077.43,15.33,3.542,136.8564194,4.261,"B",114533,3,1,2012
"3250",23,FALSE,24373.88,25.71,3.568,136.9598387,4.261,"B",114533,4,1,2012
"3251",23,FALSE,29369.44,29.71,3.633,137.0632581,4.261,"B",114533,5,2,2012
"3252",23,TRUE,38864.35,26.6,3.655,137.1666774,4.261,"B",114533,6,2,2012
"3253",23,FALSE,47129.06,27.01,3.703,137.2583103,4.261,"B",114533,7,2,2012
"3254",23,FALSE,24955.6,31.12,3.751,137.3411034,4.261,"B",114533,8,2,2012
"3255",23,FALSE,25420.5,25.91,3.827,137.4238966,4.261,"B",114533,9,3,2012
"3256",23,FALSE,28250.82,33.11,3.876,137.5066897,4.261,"B",114533,10,3,2012
"3257",23,FALSE,29453.96,41.19,3.867,137.5843871,4.261,"B",114533,11,3,2012
"3258",23,FALSE,33122.93,57.82,3.889,137.6552903,4.261,"B",114533,12,3,2012
"3259",23,FALSE,56480.79,36.71,3.921,137.7261935,4.261,"B",114533,13,3,2012
"3260",23,FALSE,120877,37.43,3.957,137.7970968,4.125,"B",114533,14,4,2012
"3261",23,FALSE,45219.84,41.81,4.025,137.868,4.125,"B",114533,15,4,2012
"3262",23,FALSE,23002.88,56.55,4.046,137.9230667,4.125,"B",114533,16,4,2012
"3263",23,FALSE,21895.62,44.62,4.023,137.9781333,4.125,"B",114533,17,4,2012
"3264",23,FALSE,22351.92,45.88,3.991,138.0332,4.125,"B",114533,18,5,2012
"3265",23,FALSE,23508.19,52.9,3.947,138.0882667,4.125,"B",114533,19,5,2012
"3266",23,FALSE,22781.59,58.42,3.899,138.1065806,4.125,"B",114533,20,5,2012
"3267",23,FALSE,23739.98,66.43,3.85,138.1101935,4.125,"B",114533,21,5,2012
"3268",23,FALSE,21489.43,66.22,3.798,138.1138065,4.125,"B",114533,22,6,2012
"3269",23,FALSE,25032.25,56.82,3.746,138.1174194,4.125,"B",114533,23,6,2012
"3270",23,FALSE,25945.72,64.73,3.683,138.1295333,4.125,"B",114533,24,6,2012
"3271",23,FALSE,25074,71.82,3.629,138.1629,4.125,"B",114533,25,6,2012
"3272",23,FALSE,27564.31,64.23,3.577,138.1962667,4.125,"B",114533,26,6,2012
"3273",23,FALSE,25187.22,70.86,3.538,138.2296333,4.156,"B",114533,27,7,2012
"3274",23,FALSE,22540.27,69.19,3.561,138.263,4.156,"B",114533,28,7,2012
"3275",23,FALSE,24264.13,71.13,3.61,138.2331935,4.156,"B",114533,29,7,2012
"3276",23,FALSE,25201.9,69.31,3.701,138.2033871,4.156,"B",114533,30,7,2012
"3277",23,FALSE,25870.76,71.51,3.698,138.1735806,4.156,"B",114533,31,8,2012
"3278",23,FALSE,24530.34,71.12,3.772,138.1437742,4.156,"B",114533,32,8,2012
"3279",23,FALSE,25395.28,69.97,3.84,138.1857097,4.156,"B",114533,33,8,2012
"3280",23,FALSE,26062.8,64.63,3.874,138.2814516,4.156,"B",114533,34,8,2012
"3281",23,FALSE,26148.77,68.34,3.884,138.3771935,4.156,"B",114533,35,8,2012
"3282",23,TRUE,28300.51,66.74,3.921,138.4729355,4.156,"B",114533,36,9,2012
"3283",23,FALSE,26504.36,61.37,3.988,138.5673,4.156,"B",114533,37,9,2012
"3284",23,FALSE,28001.11,56.8,4.056,138.6534,4.156,"B",114533,38,9,2012
"3285",23,FALSE,29589.36,53.71,4.018,138.7395,4.156,"B",114533,39,9,2012
"3286",23,FALSE,33745.96,56.65,4.027,138.8256,4.145,"B",114533,40,10,2012
"3287",23,FALSE,43537.91,48.1,4.029,138.9117,4.145,"B",114533,41,10,2012
"3288",23,FALSE,46203.34,47.89,4,138.8336129,4.145,"B",114533,42,10,2012
"3289",23,FALSE,57391.58,50.56,3.917,138.7281613,4.145,"B",114533,43,10,2012
"3290",24,FALSE,17309.89,22.43,2.954,131.5279032,8.326,"A",203819,6,2,2010
"3291",24,TRUE,31931.41,25.94,2.94,131.5866129,8.326,"A",203819,7,2,2010
"3292",24,FALSE,24879.99,31.05,2.909,131.637,8.326,"A",203819,8,2,2010
"3293",24,FALSE,12892.24,33.98,2.91,131.686,8.326,"A",203819,9,2,2010
"3294",24,FALSE,17968.64,36.73,2.919,131.735,8.326,"A",203819,10,3,2010
"3295",24,FALSE,17670.43,42.31,2.938,131.784,8.326,"A",203819,11,3,2010
"3296",24,FALSE,19014.6,46.09,2.96,131.8242903,8.326,"A",203819,12,3,2010
"3297",24,FALSE,23700.36,48.87,2.963,131.863129,8.326,"A",203819,13,3,2010
"3298",24,FALSE,68048.67,45.22,2.957,131.9019677,8.211,"A",203819,14,4,2010
"3299",24,FALSE,42921.78,62.06,2.992,131.9408065,8.211,"A",203819,15,4,2010
"3300",24,FALSE,11278.39,51.08,3.01,131.9809,8.211,"A",203819,16,4,2010
"3301",24,FALSE,11263.39,51.07,3.021,132.0226667,8.211,"A",203819,17,4,2010
"3302",24,FALSE,12390.77,51.48,3.042,132.0644333,8.211,"A",203819,18,4,2010
"3303",24,FALSE,13923.2,66.65,3.095,132.1062,8.211,"A",203819,19,5,2010
"3304",24,FALSE,13537.94,51.31,3.112,132.152129,8.211,"A",203819,20,5,2010
"3305",24,FALSE,13210.09,60.44,3.096,132.2230323,8.211,"A",203819,21,5,2010
"3306",24,FALSE,13548.79,69.59,3.046,132.2939355,8.211,"A",203819,22,5,2010
"3307",24,FALSE,15120.8,71.99,3.006,132.3648387,8.211,"A",203819,23,6,2010
"3308",24,FALSE,14494.91,64.84,2.972,132.4357419,8.211,"A",203819,24,6,2010
"3309",24,FALSE,14163.71,67.17,2.942,132.4733333,8.211,"A",203819,25,6,2010
"3310",24,FALSE,13999.9,74.9,2.958,132.4976,8.211,"A",203819,26,6,2010
"3311",24,FALSE,17019.1,71.12,2.958,132.5218667,8.117,"A",203819,27,7,2010
"3312",24,FALSE,18197.43,79.05,2.94,132.5461333,8.117,"A",203819,28,7,2010
"3313",24,FALSE,15612.71,76.56,2.933,132.5667742,8.117,"A",203819,29,7,2010
"3314",24,FALSE,14161.04,75.27,2.924,132.5825806,8.117,"A",203819,30,7,2010
"3315",24,FALSE,15616.87,75.91,2.932,132.5983871,8.117,"A",203819,31,7,2010
"3316",24,FALSE,15501.32,74.54,2.942,132.6141935,8.117,"A",203819,32,8,2010
"3317",24,FALSE,14902.94,74.17,2.923,132.63,8.117,"A",203819,33,8,2010
"3318",24,FALSE,14400.3,72.17,2.913,132.6616129,8.117,"A",203819,34,8,2010
"3319",24,FALSE,14660.69,67,2.885,132.6932258,8.117,"A",203819,35,8,2010
"3320",24,FALSE,13807.46,73.52,2.86,132.7248387,8.117,"A",203819,36,9,2010
"3321",24,TRUE,15126.92,67.11,2.837,132.7564516,8.117,"A",203819,37,9,2010
"3322",24,FALSE,12899.59,60.31,2.846,132.7670667,8.117,"A",203819,38,9,2010
"3323",24,FALSE,14265.01,64.3,2.837,132.7619333,8.117,"A",203819,39,9,2010
"3324",24,FALSE,14277.51,66.88,2.84,132.7568,8.275,"A",203819,40,10,2010
"3325",24,FALSE,18703.38,54.82,2.903,132.7516667,8.275,"A",203819,41,10,2010
"3326",24,FALSE,19020.84,52.83,2.999,132.7633548,8.275,"A",203819,42,10,2010
"3327",24,FALSE,23079.14,48.69,3.049,132.8170968,8.275,"A",203819,43,10,2010
"3328",24,FALSE,38229.54,57.29,3.055,132.8708387,8.275,"A",203819,44,10,2010
"3329",24,FALSE,28186.21,42.2,3.049,132.9245806,8.275,"A",203819,45,11,2010
"3330",24,FALSE,14591.73,41.76,3.065,132.9783226,8.275,"A",203819,46,11,2010
"3331",24,FALSE,14279.05,45.63,3.138,132.9172,8.275,"A",203819,47,11,2010
"3332",24,TRUE,16855.07,41.92,3.186,132.8369333,8.275,"A",203819,48,11,2010
"3333",24,FALSE,19060.97,37.08,3.2,132.7566667,8.275,"A",203819,49,12,2010
"3334",24,FALSE,25529.84,27.11,3.255,132.6764,8.275,"A",203819,50,12,2010
"3335",24,FALSE,36915.39,27.99,3.301,132.6804516,8.275,"A",203819,51,12,2010
"3336",24,FALSE,55458.17,27.74,3.309,132.7477419,8.275,"A",203819,52,12,2010
"3337",24,TRUE,13275.15,25.9,3.336,132.8150323,8.275,"A",203819,53,12,2010
"3338",24,FALSE,10646.78,30.72,3.351,132.8823226,8.252,"A",203819,1,1,2011
"3339",24,FALSE,11704.56,22.41,3.367,132.9510645,8.252,"A",203819,2,1,2011
"3340",24,FALSE,12963.73,23.69,3.391,133.0285161,8.252,"A",203819,3,1,2011
"3341",24,FALSE,14360.31,17.91,3.402,133.1059677,8.252,"A",203819,4,1,2011
"3342",24,FALSE,17208.57,23.83,3.4,133.1834194,8.252,"A",203819,5,2,2011
"3343",24,TRUE,27714.41,26.51,3.416,133.260871,8.252,"A",203819,6,2,2011
"3344",24,FALSE,34417.38,34.04,3.42,133.3701429,8.252,"A",203819,7,2,2011
"3345",24,FALSE,13713.65,26.09,3.452,133.4921429,8.252,"A",203819,8,2,2011
"3346",24,FALSE,13840.65,31.36,3.605,133.6141429,8.252,"A",203819,9,3,2011
"3347",24,FALSE,15131.6,39.51,3.752,133.7361429,8.252,"A",203819,10,3,2011
"3348",24,FALSE,14831.58,43.39,3.796,133.8492258,8.252,"A",203819,11,3,2011
"3349",24,FALSE,15951.83,36.88,3.789,133.9587419,8.252,"A",203819,12,3,2011
"3350",24,FALSE,17314,35.73,3.811,134.0682581,8.212,"A",203819,13,4,2011
"3351",24,FALSE,21035.33,44.7,3.895,134.1777742,8.212,"A",203819,14,4,2011
"3352",24,FALSE,23854.77,52.36,3.981,134.2784667,8.212,"A",203819,15,4,2011
"3353",24,FALSE,64206.84,46,4.061,134.3571,8.212,"A",203819,16,4,2011
"3354",24,FALSE,37903.56,60.48,4.117,134.4357333,8.212,"A",203819,17,4,2011
"3355",24,FALSE,12571.78,55.75,4.192,134.5143667,8.212,"A",203819,18,5,2011
"3356",24,FALSE,11724.2,58.49,4.211,134.593,8.212,"A",203819,19,5,2011
"3357",24,FALSE,10388.54,59.84,4.202,134.6803871,8.212,"A",203819,20,5,2011
"3358",24,FALSE,10631.83,65.74,4.134,134.7677742,8.212,"A",203819,21,5,2011
"3359",24,FALSE,11523.39,73.12,4.069,134.8551613,8.212,"A",203819,22,6,2011
"3360",24,FALSE,11588.13,70.02,4.025,134.9425484,8.212,"A",203819,23,6,2011
"3361",24,FALSE,11893.39,64.34,3.989,135.0837333,8.212,"A",203819,24,6,2011
"3362",24,FALSE,11894.53,68.88,3.964,135.2652667,8.212,"A",203819,25,6,2011
"3363",24,FALSE,13830.75,70.27,3.916,135.4468,8.358,"A",203819,26,7,2011
"3364",24,FALSE,14463.87,72.56,3.886,135.6283333,8.358,"A",203819,27,7,2011
"3365",24,FALSE,14014.52,74.43,3.915,135.7837419,8.358,"A",203819,28,7,2011
"3366",24,FALSE,12355.06,79.29,3.972,135.8738387,8.358,"A",203819,29,7,2011
"3367",24,FALSE,13655.43,74.84,4.004,135.9639355,8.358,"A",203819,30,7,2011
"3368",24,FALSE,13599.58,74.64,4.02,136.0540323,8.358,"A",203819,31,8,2011
"3369",24,FALSE,12653.63,72.52,3.995,136.144129,8.358,"A",203819,32,8,2011
"3370",24,FALSE,14076.67,69.93,3.942,136.183129,8.358,"A",203819,33,8,2011
"3371",24,FALSE,13361.99,69.94,3.906,136.2136129,8.358,"A",203819,34,8,2011
"3372",24,FALSE,12404.97,68.14,3.879,136.2440968,8.358,"A",203819,35,9,2011
"3373",24,TRUE,14799.95,68.32,3.93,136.2745806,8.358,"A",203819,36,9,2011
"3374",24,FALSE,12960.89,65.56,3.937,136.3145,8.358,"A",203819,37,9,2011
"3375",24,FALSE,14764.96,60.61,3.899,136.367,8.358,"A",203819,38,9,2011
"3376",24,FALSE,15856.9,68,3.858,136.4195,8.358,"A",203819,39,9,2011
"3377",24,FALSE,19844.15,53.87,3.775,136.472,8.454,"A",203819,40,10,2011
"3378",24,FALSE,19458.39,60.21,3.744,136.5150968,8.454,"A",203819,41,10,2011
"3379",24,FALSE,19923.29,56.6,3.757,136.5017742,8.454,"A",203819,42,10,2011
"3380",24,FALSE,30281.63,48,3.757,136.4884516,8.454,"A",203819,43,10,2011
"3381",24,FALSE,30456.16,39.87,3.738,136.475129,8.454,"A",203819,44,11,2011
"3382",24,FALSE,13578.93,46.78,3.719,136.4618065,8.454,"A",203819,45,11,2011
"3383",24,FALSE,14204.26,48.17,3.717,136.4666667,8.454,"A",203819,46,11,2011
"3384",24,TRUE,16787.79,41.83,3.689,136.4788,8.454,"A",203819,47,11,2011
"3385",24,FALSE,19656.5,47.21,3.666,136.4909333,8.454,"A",203819,48,12,2011
"3386",24,FALSE,25778.9,42.3,3.627,136.5030667,8.454,"A",203819,49,12,2011
"3387",24,FALSE,34294.43,36,3.611,136.5335161,8.454,"A",203819,50,12,2011
"3388",24,FALSE,49692.85,36.93,3.587,136.5883871,8.454,"A",203819,51,12,2011
"3389",24,TRUE,18342.47,33.45,3.566,136.6432581,8.454,"A",203819,52,12,2011
"3390",24,FALSE,11202.91,32.86,3.585,136.698129,8.659,"A",203819,1,1,2012
"3391",24,FALSE,11002.12,36.5,3.666,136.753,8.659,"A",203819,2,1,2012
"3392",24,FALSE,11771.25,25.73,3.705,136.8564194,8.659,"A",203819,3,1,2012
"3393",24,FALSE,12677.35,31.92,3.737,136.9598387,8.659,"A",203819,4,1,2012
"3394",24,FALSE,16210.32,38.61,3.796,137.0632581,8.659,"A",203819,5,2,2012
"3395",24,TRUE,24976.31,33.82,3.826,137.1666774,8.659,"A",203819,6,2,2012
"3396",24,FALSE,41423.22,33.92,3.874,137.2583103,8.659,"A",203819,7,2,2012
"3397",24,FALSE,15138.1,37.35,3.917,137.3411034,8.659,"A",203819,8,2,2012
"3398",24,FALSE,14308.34,35.36,3.983,137.4238966,8.659,"A",203819,9,3,2012
"3399",24,FALSE,17150.85,41.5,4.021,137.5066897,8.659,"A",203819,10,3,2012
"3400",24,FALSE,16507.27,48.68,4.021,137.5843871,8.659,"A",203819,11,3,2012
"3401",24,FALSE,18391.12,59.51,4.054,137.6552903,8.659,"A",203819,12,3,2012
"3402",24,FALSE,24776.88,47.28,4.098,137.7261935,8.659,"A",203819,13,3,2012
"3403",24,FALSE,70441.97,45.25,4.143,137.7970968,8.983,"A",203819,14,4,2012
"3404",24,FALSE,41351.83,48.65,4.187,137.868,8.983,"A",203819,15,4,2012
"3405",24,FALSE,12308.76,61.05,4.17,137.9230667,8.983,"A",203819,16,4,2012
"3406",24,FALSE,11762.93,49.26,4.163,137.9781333,8.983,"A",203819,17,4,2012
"3407",24,FALSE,13478.28,52.14,4.124,138.0332,8.983,"A",203819,18,5,2012
"3408",24,FALSE,13396.12,58.7,4.055,138.0882667,8.983,"A",203819,19,5,2012
"3409",24,FALSE,12583.41,63.1,4.029,138.1065806,8.983,"A",203819,20,5,2012
"3410",24,FALSE,13440.05,65.79,3.979,138.1101935,8.983,"A",203819,21,5,2012
"3411",24,FALSE,13113.38,71.79,3.915,138.1138065,8.983,"A",203819,22,6,2012
"3412",24,FALSE,14215.49,59.93,3.871,138.1174194,8.983,"A",203819,23,6,2012
"3413",24,FALSE,13542.68,68.28,3.786,138.1295333,8.983,"A",203819,24,6,2012
"3414",24,FALSE,13689.88,72.29,3.722,138.1629,8.983,"A",203819,25,6,2012
"3415",24,FALSE,14810.3,70.4,3.667,138.1962667,8.983,"A",203819,26,6,2012
"3416",24,FALSE,17313.57,77.18,3.646,138.2296333,8.953,"A",203819,27,7,2012
"3417",24,FALSE,14112.05,75.36,3.689,138.263,8.953,"A",203819,28,7,2012
"3418",24,FALSE,13261.5,76.42,3.732,138.2331935,8.953,"A",203819,29,7,2012
