"","Date","IsHoliday","Dept","Weekly_Sales","Temperature","Fuel_Price","CPI","Unemployment","week_of_year","month_of_year","year"
"5240",2011-07-01,FALSE,90,81547.54,85.55,3.524,215.1841368,7.962,26,7,2011
"5241",2011-07-01,FALSE,12,11414.72,85.55,3.524,215.1841368,7.962,26,7,2011
"5242",2011-07-01,FALSE,80,16980.03,85.55,3.524,215.1841368,7.962,26,7,2011
"5243",2011-07-01,FALSE,41,246.87,85.55,3.524,215.1841368,7.962,26,7,2011
"5244",2011-07-01,FALSE,72,37493.58,85.55,3.524,215.1841368,7.962,26,7,2011
"5245",2011-07-01,FALSE,97,36457.02,85.55,3.524,215.1841368,7.962,26,7,2011
"5246",2011-07-01,FALSE,96,38496.08,85.55,3.524,215.1841368,7.962,26,7,2011
"5247",2011-07-01,FALSE,2,45247.74,85.55,3.524,215.1841368,7.962,26,7,2011
"5248",2011-07-01,FALSE,85,2791.58,85.55,3.524,215.1841368,7.962,26,7,2011
"5249",2011-07-01,FALSE,98,8283.28,85.55,3.524,215.1841368,7.962,26,7,2011
"5250",2011-07-01,FALSE,13,37414.14,85.55,3.524,215.1841368,7.962,26,7,2011
"5251",2011-07-01,FALSE,10,29583.91,85.55,3.524,215.1841368,7.962,26,7,2011
"5252",2011-07-01,FALSE,16,33435.46,85.55,3.524,215.1841368,7.962,26,7,2011
"5253",2011-07-01,FALSE,82,20927.08,85.55,3.524,215.1841368,7.962,26,7,2011
"5254",2011-07-01,FALSE,46,20260.49,85.55,3.524,215.1841368,7.962,26,7,2011
"5255",2011-07-01,FALSE,19,750.76,85.55,3.524,215.1841368,7.962,26,7,2011
"5256",2011-07-01,FALSE,31,1391.6,85.55,3.524,215.1841368,7.962,26,7,2011
"5257",2011-07-01,FALSE,40,54963.04,85.55,3.524,215.1841368,7.962,26,7,2011
"5258",2011-07-01,FALSE,92,120155.9,85.55,3.524,215.1841368,7.962,26,7,2011
"5259",2011-07-01,FALSE,93,68650.5,85.55,3.524,215.1841368,7.962,26,7,2011
"5260",2011-07-01,FALSE,37,2528.27,85.55,3.524,215.1841368,7.962,26,7,2011
"5261",2011-07-01,FALSE,59,202.78,85.55,3.524,215.1841368,7.962,26,7,2011
"5262",2011-07-01,FALSE,7,23747.1,85.55,3.524,215.1841368,7.962,26,7,2011
"5263",2011-07-01,FALSE,67,4219.62,85.55,3.524,215.1841368,7.962,26,7,2011
"5264",2011-07-01,FALSE,35,2535.58,85.55,3.524,215.1841368,7.962,26,7,2011
"5265",2011-07-01,FALSE,56,1996.97,85.55,3.524,215.1841368,7.962,26,7,2011
"5266",2011-07-01,FALSE,23,19484.78,85.55,3.524,215.1841368,7.962,26,7,2011
"5267",2011-07-01,FALSE,27,623.57,85.55,3.524,215.1841368,7.962,26,7,2011
"5268",2011-07-01,FALSE,49,12148.34,85.55,3.524,215.1841368,7.962,26,7,2011
"5269",2011-07-01,FALSE,17,7424.91,85.55,3.524,215.1841368,7.962,26,7,2011
"5270",2011-07-01,FALSE,38,68879.85,85.55,3.524,215.1841368,7.962,26,7,2011
"5271",2011-07-01,FALSE,24,4108.54,85.55,3.524,215.1841368,7.962,26,7,2011
"5272",2011-07-01,FALSE,6,4047.92,85.55,3.524,215.1841368,7.962,26,7,2011
"5273",2011-07-01,FALSE,21,6546.71,85.55,3.524,215.1841368,7.962,26,7,2011
"5274",2011-07-01,FALSE,87,55289.47,85.55,3.524,215.1841368,7.962,26,7,2011
"5275",2011-07-01,FALSE,29,3750,85.55,3.524,215.1841368,7.962,26,7,2011
"5276",2011-07-01,FALSE,81,29039.19,85.55,3.524,215.1841368,7.962,26,7,2011
"5277",2011-07-01,FALSE,33,4205.16,85.55,3.524,215.1841368,7.962,26,7,2011
"5278",2011-07-01,FALSE,34,11695.86,85.55,3.524,215.1841368,7.962,26,7,2011
"5279",2011-07-01,FALSE,95,128054.88,85.55,3.524,215.1841368,7.962,26,7,2011
"5280",2011-07-01,FALSE,74,10969.87,85.55,3.524,215.1841368,7.962,26,7,2011
"5281",2011-07-01,FALSE,91,61103.02,85.55,3.524,215.1841368,7.962,26,7,2011
"5282",2011-07-01,FALSE,26,5701.4,85.55,3.524,215.1841368,7.962,26,7,2011
"5283",2011-07-01,FALSE,4,36451.71,85.55,3.524,215.1841368,7.962,26,7,2011
"5284",2011-07-01,FALSE,60,1126.4,85.55,3.524,215.1841368,7.962,26,7,2011
"5285",2011-07-01,FALSE,44,4061.53,85.55,3.524,215.1841368,7.962,26,7,2011
"5286",2011-07-01,FALSE,58,2650,85.55,3.524,215.1841368,7.962,26,7,2011
"5287",2011-07-01,FALSE,71,2172.68,85.55,3.524,215.1841368,7.962,26,7,2011
"5288",2011-07-01,FALSE,3,8070.64,85.55,3.524,215.1841368,7.962,26,7,2011
"5289",2011-07-01,FALSE,83,4673.3,85.55,3.524,215.1841368,7.962,26,7,2011
"5290",2011-07-01,FALSE,30,4202.83,85.55,3.524,215.1841368,7.962,26,7,2011
"5291",2011-07-01,FALSE,52,2260.23,85.55,3.524,215.1841368,7.962,26,7,2011
"5292",2011-07-01,FALSE,14,13459.55,85.55,3.524,215.1841368,7.962,26,7,2011
"5293",2011-07-01,FALSE,22,6407.25,85.55,3.524,215.1841368,7.962,26,7,2011
"5294",2011-07-01,FALSE,9,23809.04,85.55,3.524,215.1841368,7.962,26,7,2011
"5295",2011-07-01,FALSE,79,35335.8,85.55,3.524,215.1841368,7.962,26,7,2011
"5296",2011-07-01,FALSE,36,3066,85.55,3.524,215.1841368,7.962,26,7,2011
"5297",2011-07-01,FALSE,11,33808.27,85.55,3.524,215.1841368,7.962,26,7,2011
"5298",2011-07-01,FALSE,94,64090.76,85.55,3.524,215.1841368,7.962,26,7,2011
"5299",2011-07-01,FALSE,32,6678.89,85.55,3.524,215.1841368,7.962,26,7,2011
"5300",2011-07-01,FALSE,25,10158.06,85.55,3.524,215.1841368,7.962,26,7,2011
"5301",2011-07-01,FALSE,28,436.66,85.55,3.524,215.1841368,7.962,26,7,2011
"5302",2011-07-08,FALSE,42,6616.75,85.83,3.48,215.2771754,7.962,27,7,2011
"5303",2011-07-08,FALSE,1,16148.87,85.83,3.48,215.2771754,7.962,27,7,2011
"5304",2011-07-08,FALSE,55,9191.89,85.83,3.48,215.2771754,7.962,27,7,2011
"5305",2011-07-08,FALSE,24,3217.71,85.83,3.48,215.2771754,7.962,27,7,2011
"5306",2011-07-08,FALSE,72,32577.03,85.83,3.48,215.2771754,7.962,27,7,2011
"5307",2011-07-08,FALSE,46,20819.37,85.83,3.48,215.2771754,7.962,27,7,2011
"5308",2011-07-08,FALSE,92,134861.72,85.83,3.48,215.2771754,7.962,27,7,2011
"5309",2011-07-08,FALSE,47,-198,85.83,3.48,215.2771754,7.962,27,7,2011
"5310",2011-07-08,FALSE,2,44623.23,85.83,3.48,215.2771754,7.962,27,7,2011
"5311",2011-07-08,FALSE,97,39544.16,85.83,3.48,215.2771754,7.962,27,7,2011
"5312",2011-07-08,FALSE,90,81734.19,85.83,3.48,215.2771754,7.962,27,7,2011
"5313",2011-07-08,FALSE,96,42248.59,85.83,3.48,215.2771754,7.962,27,7,2011
"5314",2011-07-08,FALSE,82,21765.06,85.83,3.48,215.2771754,7.962,27,7,2011
"5315",2011-07-08,FALSE,40,54701.65,85.83,3.48,215.2771754,7.962,27,7,2011
"5316",2011-07-08,FALSE,31,2217.51,85.83,3.48,215.2771754,7.962,27,7,2011
"5317",2011-07-08,FALSE,93,80746.97,85.83,3.48,215.2771754,7.962,27,7,2011
"5318",2011-07-08,FALSE,12,12384.1,85.83,3.48,215.2771754,7.962,27,7,2011
"5319",2011-07-08,FALSE,29,4581.24,85.83,3.48,215.2771754,7.962,27,7,2011
"5320",2011-07-08,FALSE,6,3412.08,85.83,3.48,215.2771754,7.962,27,7,2011
"5321",2011-07-08,FALSE,33,3534.69,85.83,3.48,215.2771754,7.962,27,7,2011
"5322",2011-07-08,FALSE,10,31714.81,85.83,3.48,215.2771754,7.962,27,7,2011
"5323",2011-07-08,FALSE,35,2552.52,85.83,3.48,215.2771754,7.962,27,7,2011
"5324",2011-07-08,FALSE,14,11578.97,85.83,3.48,215.2771754,7.962,27,7,2011
"5325",2011-07-08,FALSE,38,70660.17,85.83,3.48,215.2771754,7.962,27,7,2011
"5326",2011-07-08,FALSE,74,9759.79,85.83,3.48,215.2771754,7.962,27,7,2011
"5327",2011-07-08,FALSE,17,8444.58,85.83,3.48,215.2771754,7.962,27,7,2011
"5328",2011-07-08,FALSE,20,4786.95,85.83,3.48,215.2771754,7.962,27,7,2011
"5329",2011-07-08,FALSE,98,10753.17,85.83,3.48,215.2771754,7.962,27,7,2011
"5330",2011-07-08,FALSE,44,3590.9,85.83,3.48,215.2771754,7.962,27,7,2011
"5331",2011-07-08,FALSE,13,38193.09,85.83,3.48,215.2771754,7.962,27,7,2011
"5332",2011-07-08,FALSE,56,1145.04,85.83,3.48,215.2771754,7.962,27,7,2011
"5333",2011-07-08,FALSE,41,651.5,85.83,3.48,215.2771754,7.962,27,7,2011
"5334",2011-07-08,FALSE,27,677.97,85.83,3.48,215.2771754,7.962,27,7,2011
"5335",2011-07-08,FALSE,85,2898.9,85.83,3.48,215.2771754,7.962,27,7,2011
"5336",2011-07-08,FALSE,26,5172.07,85.83,3.48,215.2771754,7.962,27,7,2011
"5337",2011-07-08,FALSE,11,31642.79,85.83,3.48,215.2771754,7.962,27,7,2011
"5338",2011-07-08,FALSE,22,6244.32,85.83,3.48,215.2771754,7.962,27,7,2011
"5339",2011-07-08,FALSE,32,7014.83,85.83,3.48,215.2771754,7.962,27,7,2011
"5340",2011-07-08,FALSE,8,35582.39,85.83,3.48,215.2771754,7.962,27,7,2011
"5341",2011-07-08,FALSE,37,2633.47,85.83,3.48,215.2771754,7.962,27,7,2011
"5342",2011-07-08,FALSE,4,39149.99,85.83,3.48,215.2771754,7.962,27,7,2011
"5343",2011-07-08,FALSE,80,16737.68,85.83,3.48,215.2771754,7.962,27,7,2011
"5344",2011-07-08,FALSE,91,69752.06,85.83,3.48,215.2771754,7.962,27,7,2011
"5345",2011-07-08,FALSE,59,233.81,85.83,3.48,215.2771754,7.962,27,7,2011
"5346",2011-07-08,FALSE,16,32379.77,85.83,3.48,215.2771754,7.962,27,7,2011
"5347",2011-07-08,FALSE,67,3796.96,85.83,3.48,215.2771754,7.962,27,7,2011
"5348",2011-07-08,FALSE,87,49784.22,85.83,3.48,215.2771754,7.962,27,7,2011
"5349",2011-07-08,FALSE,19,624.94,85.83,3.48,215.2771754,7.962,27,7,2011
"5350",2011-07-08,FALSE,49,8995.6,85.83,3.48,215.2771754,7.962,27,7,2011
"5351",2011-07-08,FALSE,94,68829.04,85.83,3.48,215.2771754,7.962,27,7,2011
"5352",2011-07-08,FALSE,23,19567.15,85.83,3.48,215.2771754,7.962,27,7,2011
"5353",2011-07-08,FALSE,52,1435.73,85.83,3.48,215.2771754,7.962,27,7,2011
"5354",2011-07-08,FALSE,21,6943.22,85.83,3.48,215.2771754,7.962,27,7,2011
"5355",2011-07-08,FALSE,95,133213.04,85.83,3.48,215.2771754,7.962,27,7,2011
"5356",2011-07-08,FALSE,36,2611,85.83,3.48,215.2771754,7.962,27,7,2011
"5357",2011-07-08,FALSE,81,30907.17,85.83,3.48,215.2771754,7.962,27,7,2011
"5358",2011-07-08,FALSE,54,48.16,85.83,3.48,215.2771754,7.962,27,7,2011
"5359",2011-07-08,FALSE,71,2096.32,85.83,3.48,215.2771754,7.962,27,7,2011
"5360",2011-07-08,FALSE,60,818.4,85.83,3.48,215.2771754,7.962,27,7,2011
"5361",2011-07-08,FALSE,58,4875,85.83,3.48,215.2771754,7.962,27,7,2011
"5362",2011-07-08,FALSE,83,5932.71,85.83,3.48,215.2771754,7.962,27,7,2011
"5363",2011-07-08,FALSE,34,13311.92,85.83,3.48,215.2771754,7.962,27,7,2011
"5364",2011-07-08,FALSE,5,17989.45,85.83,3.48,215.2771754,7.962,27,7,2011
"5365",2011-07-08,FALSE,28,423.27,85.83,3.48,215.2771754,7.962,27,7,2011
"5366",2011-07-08,FALSE,25,10506.09,85.83,3.48,215.2771754,7.962,27,7,2011
"5367",2011-07-08,FALSE,30,4308.14,85.83,3.48,215.2771754,7.962,27,7,2011
"5368",2011-07-08,FALSE,7,20691.6,85.83,3.48,215.2771754,7.962,27,7,2011
"5369",2011-07-08,FALSE,79,36448.88,85.83,3.48,215.2771754,7.962,27,7,2011
"5370",2011-07-08,FALSE,3,7366.5,85.83,3.48,215.2771754,7.962,27,7,2011
"5371",2011-07-08,FALSE,9,24644.78,85.83,3.48,215.2771754,7.962,27,7,2011
"5372",2011-07-15,FALSE,97,38860.63,88.54,3.575,215.3611087,7.962,28,7,2011
"5373",2011-07-15,FALSE,72,37570.26,88.54,3.575,215.3611087,7.962,28,7,2011
"5374",2011-07-15,FALSE,38,81709.41,88.54,3.575,215.3611087,7.962,28,7,2011
"5375",2011-07-15,FALSE,42,7068.99,88.54,3.575,215.3611087,7.962,28,7,2011
"5376",2011-07-15,FALSE,55,10956.97,88.54,3.575,215.3611087,7.962,28,7,2011
"5377",2011-07-15,FALSE,24,2646.13,88.54,3.575,215.3611087,7.962,28,7,2011
"5378",2011-07-15,FALSE,96,32265.16,88.54,3.575,215.3611087,7.962,28,7,2011
"5379",2011-07-15,FALSE,18,0.3,88.54,3.575,215.3611087,7.962,28,7,2011
"5380",2011-07-15,FALSE,12,10046,88.54,3.575,215.3611087,7.962,28,7,2011
"5381",2011-07-15,FALSE,20,3834.98,88.54,3.575,215.3611087,7.962,28,7,2011
"5382",2011-07-15,FALSE,17,7205.38,88.54,3.575,215.3611087,7.962,28,7,2011
"5383",2011-07-15,FALSE,46,18825.83,88.54,3.575,215.3611087,7.962,28,7,2011
"5384",2011-07-15,FALSE,31,2939.24,88.54,3.575,215.3611087,7.962,28,7,2011
"5385",2011-07-15,FALSE,13,36966.32,88.54,3.575,215.3611087,7.962,28,7,2011
"5386",2011-07-15,FALSE,37,2329.61,88.54,3.575,215.3611087,7.962,28,7,2011
"5387",2011-07-15,FALSE,23,18171.24,88.54,3.575,215.3611087,7.962,28,7,2011
"5388",2011-07-15,FALSE,98,9565.83,88.54,3.575,215.3611087,7.962,28,7,2011
"5389",2011-07-15,FALSE,1,15654.85,88.54,3.575,215.3611087,7.962,28,7,2011
"5390",2011-07-15,FALSE,16,25134.4,88.54,3.575,215.3611087,7.962,28,7,2011
"5391",2011-07-15,FALSE,82,18346.17,88.54,3.575,215.3611087,7.962,28,7,2011
"5392",2011-07-15,FALSE,19,1039.1,88.54,3.575,215.3611087,7.962,28,7,2011
"5393",2011-07-15,FALSE,74,9455.39,88.54,3.575,215.3611087,7.962,28,7,2011
"5394",2011-07-15,FALSE,40,50544.99,88.54,3.575,215.3611087,7.962,28,7,2011
"5395",2011-07-15,FALSE,21,7118.71,88.54,3.575,215.3611087,7.962,28,7,2011
"5396",2011-07-15,FALSE,4,33930.8,88.54,3.575,215.3611087,7.962,28,7,2011
"5397",2011-07-15,FALSE,9,17344.99,88.54,3.575,215.3611087,7.962,28,7,2011
"5398",2011-07-15,FALSE,92,131780.79,88.54,3.575,215.3611087,7.962,28,7,2011
"5399",2011-07-15,FALSE,85,2775.16,88.54,3.575,215.3611087,7.962,28,7,2011
"5400",2011-07-15,FALSE,35,2332.95,88.54,3.575,215.3611087,7.962,28,7,2011
"5401",2011-07-15,FALSE,27,698.42,88.54,3.575,215.3611087,7.962,28,7,2011
"5402",2011-07-15,FALSE,8,33336.29,88.54,3.575,215.3611087,7.962,28,7,2011
"5403",2011-07-15,FALSE,26,4887.42,88.54,3.575,215.3611087,7.962,28,7,2011
"5404",2011-07-15,FALSE,14,11404.37,88.54,3.575,215.3611087,7.962,28,7,2011
"5405",2011-07-15,FALSE,94,66176.37,88.54,3.575,215.3611087,7.962,28,7,2011
"5406",2011-07-15,FALSE,22,5623.44,88.54,3.575,215.3611087,7.962,28,7,2011
"5407",2011-07-15,FALSE,93,75611.67,88.54,3.575,215.3611087,7.962,28,7,2011
"5408",2011-07-15,FALSE,56,747.29,88.54,3.575,215.3611087,7.962,28,7,2011
"5409",2011-07-15,FALSE,95,127906.5,88.54,3.575,215.3611087,7.962,28,7,2011
"5410",2011-07-15,FALSE,2,43260.96,88.54,3.575,215.3611087,7.962,28,7,2011
"5411",2011-07-15,FALSE,44,3632.48,88.54,3.575,215.3611087,7.962,28,7,2011
"5412",2011-07-15,FALSE,91,72630.05,88.54,3.575,215.3611087,7.962,28,7,2011
"5413",2011-07-15,FALSE,49,11921.08,88.54,3.575,215.3611087,7.962,28,7,2011
"5414",2011-07-15,FALSE,83,5984.9,88.54,3.575,215.3611087,7.962,28,7,2011
"5415",2011-07-15,FALSE,6,3154.33,88.54,3.575,215.3611087,7.962,28,7,2011
"5416",2011-07-15,FALSE,71,2039.99,88.54,3.575,215.3611087,7.962,28,7,2011
"5417",2011-07-15,FALSE,54,25,88.54,3.575,215.3611087,7.962,28,7,2011
"5418",2011-07-15,FALSE,33,3156.82,88.54,3.575,215.3611087,7.962,28,7,2011
"5419",2011-07-15,FALSE,11,37603.73,88.54,3.575,215.3611087,7.962,28,7,2011
"5420",2011-07-15,FALSE,80,8990.81,88.54,3.575,215.3611087,7.962,28,7,2011
"5421",2011-07-15,FALSE,81,27839.64,88.54,3.575,215.3611087,7.962,28,7,2011
"5422",2011-07-15,FALSE,36,964,88.54,3.575,215.3611087,7.962,28,7,2011
"5423",2011-07-15,FALSE,59,175.62,88.54,3.575,215.3611087,7.962,28,7,2011
"5424",2011-07-15,FALSE,41,364.88,88.54,3.575,215.3611087,7.962,28,7,2011
"5425",2011-07-15,FALSE,32,6235.95,88.54,3.575,215.3611087,7.962,28,7,2011
"5426",2011-07-15,FALSE,34,10335.62,88.54,3.575,215.3611087,7.962,28,7,2011
"5427",2011-07-15,FALSE,5,18444.8,88.54,3.575,215.3611087,7.962,28,7,2011
"5428",2011-07-15,FALSE,90,80607.94,88.54,3.575,215.3611087,7.962,28,7,2011
"5429",2011-07-15,FALSE,52,1867.49,88.54,3.575,215.3611087,7.962,28,7,2011
"5430",2011-07-15,FALSE,10,28299.95,88.54,3.575,215.3611087,7.962,28,7,2011
"5431",2011-07-15,FALSE,60,862.4,88.54,3.575,215.3611087,7.962,28,7,2011
"5432",2011-07-15,FALSE,30,3724.75,88.54,3.575,215.3611087,7.962,28,7,2011
"5433",2011-07-15,FALSE,79,29505.12,88.54,3.575,215.3611087,7.962,28,7,2011
"5434",2011-07-15,FALSE,28,350.95,88.54,3.575,215.3611087,7.962,28,7,2011
"5435",2011-07-15,FALSE,67,4153.54,88.54,3.575,215.3611087,7.962,28,7,2011
"5436",2011-07-15,FALSE,87,44682.84,88.54,3.575,215.3611087,7.962,28,7,2011
"5437",2011-07-15,FALSE,58,4365,88.54,3.575,215.3611087,7.962,28,7,2011
"5438",2011-07-15,FALSE,29,3243.28,88.54,3.575,215.3611087,7.962,28,7,2011
"5439",2011-07-15,FALSE,7,14805.42,88.54,3.575,215.3611087,7.962,28,7,2011
"5440",2011-07-15,FALSE,3,11578.11,88.54,3.575,215.3611087,7.962,28,7,2011
"5441",2011-07-15,FALSE,25,7500.17,88.54,3.575,215.3611087,7.962,28,7,2011
"5442",2011-07-22,FALSE,97,35158.35,85.77,3.651,215.4222784,7.962,29,7,2011
"5443",2011-07-22,FALSE,42,8204.91,85.77,3.651,215.4222784,7.962,29,7,2011
"5444",2011-07-22,FALSE,92,118968.09,85.77,3.651,215.4222784,7.962,29,7,2011
"5445",2011-07-22,FALSE,6,3665.52,85.77,3.651,215.4222784,7.962,29,7,2011
"5446",2011-07-22,FALSE,74,9441.22,85.77,3.651,215.4222784,7.962,29,7,2011
"5447",2011-07-22,FALSE,12,11455.24,85.77,3.651,215.4222784,7.962,29,7,2011
"5448",2011-07-22,FALSE,55,9450.01,85.77,3.651,215.4222784,7.962,29,7,2011
"5449",2011-07-22,FALSE,20,4339.86,85.77,3.651,215.4222784,7.962,29,7,2011
"5450",2011-07-22,FALSE,27,727.57,85.77,3.651,215.4222784,7.962,29,7,2011
"5451",2011-07-22,FALSE,72,35464.49,85.77,3.651,215.4222784,7.962,29,7,2011
"5452",2011-07-22,FALSE,37,2782.32,85.77,3.651,215.4222784,7.962,29,7,2011
"5453",2011-07-22,FALSE,13,37990.15,85.77,3.651,215.4222784,7.962,29,7,2011
"5454",2011-07-22,FALSE,46,18212.87,85.77,3.651,215.4222784,7.962,29,7,2011
"5455",2011-07-22,FALSE,90,77007.16,85.77,3.651,215.4222784,7.962,29,7,2011
"5456",2011-07-22,FALSE,56,563.45,85.77,3.651,215.4222784,7.962,29,7,2011
"5457",2011-07-22,FALSE,33,4461.29,85.77,3.651,215.4222784,7.962,29,7,2011
"5458",2011-07-22,FALSE,82,17312.56,85.77,3.651,215.4222784,7.962,29,7,2011
"5459",2011-07-22,FALSE,2,45113.56,85.77,3.651,215.4222784,7.962,29,7,2011
"5460",2011-07-22,FALSE,38,65138.27,85.77,3.651,215.4222784,7.962,29,7,2011
"5461",2011-07-22,FALSE,26,4356.37,85.77,3.651,215.4222784,7.962,29,7,2011
"5462",2011-07-22,FALSE,93,67458.01,85.77,3.651,215.4222784,7.962,29,7,2011
"5463",2011-07-22,FALSE,96,33359.3,85.77,3.651,215.4222784,7.962,29,7,2011
"5464",2011-07-22,FALSE,19,689.39,85.77,3.651,215.4222784,7.962,29,7,2011
"5465",2011-07-22,FALSE,71,3370.9,85.77,3.651,215.4222784,7.962,29,7,2011
"5466",2011-07-22,FALSE,98,9682.59,85.77,3.651,215.4222784,7.962,29,7,2011
"5467",2011-07-22,FALSE,21,7550.92,85.77,3.651,215.4222784,7.962,29,7,2011
"5468",2011-07-22,FALSE,16,20795.03,85.77,3.651,215.4222784,7.962,29,7,2011
"5469",2011-07-22,FALSE,80,7320.66,85.77,3.651,215.4222784,7.962,29,7,2011
"5470",2011-07-22,FALSE,49,10128.42,85.77,3.651,215.4222784,7.962,29,7,2011
"5471",2011-07-22,FALSE,95,121483.11,85.77,3.651,215.4222784,7.962,29,7,2011
"5472",2011-07-22,FALSE,22,6115.76,85.77,3.651,215.4222784,7.962,29,7,2011
"5473",2011-07-22,FALSE,67,5169.35,85.77,3.651,215.4222784,7.962,29,7,2011
"5474",2011-07-22,FALSE,91,63838.02,85.77,3.651,215.4222784,7.962,29,7,2011
"5475",2011-07-22,FALSE,11,33734.44,85.77,3.651,215.4222784,7.962,29,7,2011
"5476",2011-07-22,FALSE,83,4921.38,85.77,3.651,215.4222784,7.962,29,7,2011
"5477",2011-07-22,FALSE,31,2750.37,85.77,3.651,215.4222784,7.962,29,7,2011
"5478",2011-07-22,FALSE,40,49585.06,85.77,3.651,215.4222784,7.962,29,7,2011
"5479",2011-07-22,FALSE,44,3385.24,85.77,3.651,215.4222784,7.962,29,7,2011
"5480",2011-07-22,FALSE,54,60.12,85.77,3.651,215.4222784,7.962,29,7,2011
"5481",2011-07-22,FALSE,1,15766.6,85.77,3.651,215.4222784,7.962,29,7,2011
"5482",2011-07-22,FALSE,41,693,85.77,3.651,215.4222784,7.962,29,7,2011
"5483",2011-07-22,FALSE,35,2523.99,85.77,3.651,215.4222784,7.962,29,7,2011
"5484",2011-07-22,FALSE,24,3557.17,85.77,3.651,215.4222784,7.962,29,7,2011
"5485",2011-07-22,FALSE,94,64679.25,85.77,3.651,215.4222784,7.962,29,7,2011
"5486",2011-07-22,FALSE,36,1070,85.77,3.651,215.4222784,7.962,29,7,2011
"5487",2011-07-22,FALSE,85,2812.23,85.77,3.651,215.4222784,7.962,29,7,2011
"5488",2011-07-22,FALSE,7,16002.3,85.77,3.651,215.4222784,7.962,29,7,2011
"5489",2011-07-22,FALSE,34,8661.59,85.77,3.651,215.4222784,7.962,29,7,2011
"5490",2011-07-22,FALSE,32,7208.69,85.77,3.651,215.4222784,7.962,29,7,2011
"5491",2011-07-22,FALSE,52,1431,85.77,3.651,215.4222784,7.962,29,7,2011
"5492",2011-07-22,FALSE,29,3439.7,85.77,3.651,215.4222784,7.962,29,7,2011
"5493",2011-07-22,FALSE,17,7826.08,85.77,3.651,215.4222784,7.962,29,7,2011
"5494",2011-07-22,FALSE,59,126.46,85.77,3.651,215.4222784,7.962,29,7,2011
"5495",2011-07-22,FALSE,28,372.51,85.77,3.651,215.4222784,7.962,29,7,2011
"5496",2011-07-22,FALSE,79,28530.68,85.77,3.651,215.4222784,7.962,29,7,2011
"5497",2011-07-22,FALSE,25,7703.58,85.77,3.651,215.4222784,7.962,29,7,2011
"5498",2011-07-22,FALSE,10,29459.23,85.77,3.651,215.4222784,7.962,29,7,2011
"5499",2011-07-22,FALSE,60,800.8,85.77,3.651,215.4222784,7.962,29,7,2011
"5500",2011-07-22,FALSE,23,17140.02,85.77,3.651,215.4222784,7.962,29,7,2011
"5501",2011-07-22,FALSE,3,16069.5,85.77,3.651,215.4222784,7.962,29,7,2011
"5502",2011-07-22,FALSE,4,34630.02,85.77,3.651,215.4222784,7.962,29,7,2011
"5503",2011-07-22,FALSE,81,27636.86,85.77,3.651,215.4222784,7.962,29,7,2011
"5504",2011-07-22,FALSE,58,5035,85.77,3.651,215.4222784,7.962,29,7,2011
"5505",2011-07-22,FALSE,8,34006.29,85.77,3.651,215.4222784,7.962,29,7,2011
"5506",2011-07-22,FALSE,14,11681.04,85.77,3.651,215.4222784,7.962,29,7,2011
"5507",2011-07-22,FALSE,87,46947.71,85.77,3.651,215.4222784,7.962,29,7,2011
"5508",2011-07-22,FALSE,5,19331.53,85.77,3.651,215.4222784,7.962,29,7,2011
"5509",2011-07-22,FALSE,30,3599.5,85.77,3.651,215.4222784,7.962,29,7,2011
"5510",2011-07-22,FALSE,9,16973.16,85.77,3.651,215.4222784,7.962,29,7,2011
"5511",2011-07-29,FALSE,38,68425.21,86.83,3.682,215.4834482,7.962,30,7,2011
"5512",2011-07-29,FALSE,92,111929.27,86.83,3.682,215.4834482,7.962,30,7,2011
"5513",2011-07-29,FALSE,55,9872.47,86.83,3.682,215.4834482,7.962,30,7,2011
"5514",2011-07-29,FALSE,67,4852.67,86.83,3.682,215.4834482,7.962,30,7,2011
"5515",2011-07-29,FALSE,19,1327.67,86.83,3.682,215.4834482,7.962,30,7,2011
"5516",2011-07-29,FALSE,27,720.26,86.83,3.682,215.4834482,7.962,30,7,2011
"5517",2011-07-29,FALSE,6,2839.92,86.83,3.682,215.4834482,7.962,30,7,2011
"5518",2011-07-29,FALSE,42,6992.37,86.83,3.682,215.4834482,7.962,30,7,2011
"5519",2011-07-29,FALSE,41,855,86.83,3.682,215.4834482,7.962,30,7,2011
"5520",2011-07-29,FALSE,72,36132.57,86.83,3.682,215.4834482,7.962,30,7,2011
"5521",2011-07-29,FALSE,2,43191.02,86.83,3.682,215.4834482,7.962,30,7,2011
"5522",2011-07-29,FALSE,56,1127.04,86.83,3.682,215.4834482,7.962,30,7,2011
"5523",2011-07-29,FALSE,52,1248.21,86.83,3.682,215.4834482,7.962,30,7,2011
"5524",2011-07-29,FALSE,37,2856.77,86.83,3.682,215.4834482,7.962,30,7,2011
"5525",2011-07-29,FALSE,13,34910.1,86.83,3.682,215.4834482,7.962,30,7,2011
"5526",2011-07-29,FALSE,90,73528.32,86.83,3.682,215.4834482,7.962,30,7,2011
"5527",2011-07-29,FALSE,22,7517.85,86.83,3.682,215.4834482,7.962,30,7,2011
"5528",2011-07-29,FALSE,98,9680.43,86.83,3.682,215.4834482,7.962,30,7,2011
"5529",2011-07-29,FALSE,24,4437.73,86.83,3.682,215.4834482,7.962,30,7,2011
"5530",2011-07-29,FALSE,93,58927.26,86.83,3.682,215.4834482,7.962,30,7,2011
